El itinerario de las palmeras I (1985), https://dl.dropboxusercontent.com/s/62bbe724k89jl54b53vka/El-itinerario-de-las-palmeras-I-grabaci-n-obra-1400-00.mp3?rlkey=mu8hgshm4xqi959gqnyagpuwo&raw=1, El itinerario de las palmeras I (1985),
Lisboa Spiritus Loci (1985), https://dl.dropboxusercontent.com/s/qiuizyr1gqqfnhu6zk4vm/Lisboa-Spiritus-Loci-1985.mp3?rlkey=7gwvn95qx9so7kojarkwl4n10&raw=1, Lisboa Spiritus Loci (1985),
