Antistrofas (1995), https://dl.dropboxusercontent.com/s/870pd3ibhfgu3cpry28mm/Antistrofas.mp3?rlkey=5p2gvuix9ztenuwm39219n6pd&raw=1, Antistrofas (1995),
Itinerario de luz (1995), https://dl.dropboxusercontent.com/s/azz5p22c97d2j3f084usi/Itinerario-de-Luz.mp3?rlkey=x8ya5uaobgvtfb1b99bm87706&raw=1, Itinerario de luz (1995), 
