Antistrofas (1995), https://dl.dropboxusercontent.com/s/q3k5vpi4iutu7v2d360e6/Antistrofas.mp3?rlkey=h0nzohqj444g62caam2kvygyp&raw=1, Antistrofas, https://dl.dropboxusercontent.com/scl/fi/3uex8zil0j22ov6lp2lm9/Antistrofas-1995.pdf?rlkey=jwypj32ou2y5llhs0y6xcsnq1&dl=0
Itinerario de luz (1995), https://dl.dropboxusercontent.com/s/emjs2bbzhdqcbcy688ugb/Itinerario-de-Luz.mp3?rlkey=id8pxdb90ydwnxxrsg5j1qivm&raw=1, Itinerario de luz, https://dl.dropboxusercontent.com/scl/fi/us3p7k9n3fjrt3m2i5wey/SCORE-Procesamiento-Itinerario-de-luz-1995.pdf?rlkey=hj9qz59x68ixnf4916l2whk0s&dl=0
